Date,Ind_Cotton_FT_Price,Ind_Cotton_FT_Open,Ind_Cotton_FT_High,Ind_Cotton_FT_Low,Ind_Cotton_FT_Volume,Ind_Cotton_FT_Chg
02/03/21,46662.0,46432.0,47143.0,46348.0,1.14,0.13
03/03/21,46411.0,46704.0,46850.0,46348.0,1.12,-0.54
04/03/21,46390.0,46223.0,46432.0,46014.0,1.62,-0.05
05/03/21,46327.0,46160.0,46348.0,45763.0,1.46,-0.14
08/03/21,46516.0,46411.0,46620.0,46411.0,0.96,0.41
09/03/21,46181.0,46516.0,46557.0,46118.0,0.89,-0.72
10/03/21,45846.0,46014.0,46014.0,45428.0,1.57,-0.72
11/03/21,46244.0,46181.0,46369.0,46097.0,0.54,0.87
12/03/21,46055.0,46223.0,46348.0,45909.0,1.39,-0.41
15/03/21,46223.0,46014.0,46369.0,45804.0,1.32,0.36
16/03/21,46369.0,46118.0,46725.0,46097.0,1.35,0.32
17/03/21,46055.0,46390.0,46599.0,45930.0,1.22,-0.68
18/03/21,45825.0,46035.0,46181.0,45637.0,1.39,-0.5
19/03/21,45198.0,45972.0,45972.0,45093.0,1.4,-1.37
22/03/21,44487.0,45072.0,45072.0,44257.0,1.78,-1.57
23/03/21,44278.0,44424.0,44633.0,44215.0,1.48,-0.47
24/03/21,43504.0,43838.0,43922.0,43441.0,1.21,-1.75
25/03/21,42625.0,43399.0,43567.0,42479.0,1.49,-2.02
26/03/21,42353.0,42144.0,43441.0,42144.0,0.06,-0.64
29/03/21,43504.0,43504.0,43504.0,43504.0,0.0,2.72
30/03/21,44466.0,43608.0,44529.0,43608.0,0.13,2.21
31/03/21,44591.0,44466.0,44696.0,44194.0,0.03,0.28
01/04/21,44466.0,45177.0,45303.0,44340.0,1.55,-0.28
05/04/21,44926.0,44884.0,45031.0,44529.0,1.09,1.03
06/04/21,45114.0,45031.0,45219.0,44675.0,1.35,0.42
07/04/21,45198.0,45072.0,45470.0,44424.0,1.57,0.19
08/04/21,45888.0,45177.0,45972.0,45177.0,1.8,1.53
09/04/21,45700.0,45846.0,46097.0,45637.0,1.53,-0.41
12/04/21,44675.0,45344.0,45616.0,44591.0,1.59,-2.24
13/04/21,44863.0,44633.0,44947.0,44340.0,0.93,0.42
14/04/21,45344.0,44989.0,45428.0,44989.0,0.73,1.07
15/04/21,45554.0,45177.0,45867.0,45177.0,1.69,0.46
16/04/21,44842.0,45533.0,45804.0,44717.0,1.32,-1.56
19/04/21,44591.0,45303.0,45303.0,44424.0,1.47,-0.56
20/04/21,44403.0,44550.0,44696.0,44361.0,1.51,-0.42
21/04/21,44110.0,44236.0,44257.0,43106.0,1.14,-0.66
22/04/21,44361.0,44445.0,44508.0,44257.0,1.63,0.57
23/04/21,45072.0,44445.0,45114.0,44445.0,1.61,1.6
26/04/21,44968.0,45072.0,45303.0,44821.0,1.6,-0.23
27/04/21,45470.0,45219.0,45763.0,45219.0,0.27,1.12
28/04/21,45323.0,45721.0,45742.0,45156.0,0.07,-0.32
29/04/21,45156.0,44968.0,45763.0,44968.0,0.09,-0.37
30/04/21,44905.0,45093.0,46767.0,44780.0,0.11,-0.56
03/05/21,45616.0,45010.0,45804.0,45010.0,0.82,1.58
04/05/21,45407.0,45323.0,45512.0,45303.0,0.6,-0.46
05/05/21,45491.0,45428.0,45554.0,45261.0,1.11,0.18
06/05/21,45700.0,45470.0,45846.0,45470.0,1.24,0.46
07/05/21,45637.0,45867.0,46055.0,45616.0,1.55,-0.14
10/05/21,45742.0,45637.0,46202.0,45637.0,2.16,0.23
11/05/21,46035.0,45742.0,46097.0,45742.0,0.36,0.64
12/05/21,46411.0,46118.0,46892.0,46118.0,1.72,0.82
13/05/21,46557.0,46202.0,46704.0,46097.0,0.38,0.32
14/05/21,46118.0,46223.0,46327.0,45679.0,1.0,-0.94
17/05/21,46118.0,45909.0,46474.0,45909.0,0.77,0.0
18/05/21,46411.0,46306.0,46641.0,46181.0,1.04,0.63
19/05/21,46055.0,46348.0,46495.0,45867.0,1.92,-0.77
20/05/21,46055.0,45930.0,46453.0,45846.0,1.31,0.0
21/05/21,46223.0,46202.0,46390.0,46181.0,0.96,0.36
24/05/21,46453.0,46432.0,46641.0,46265.0,1.66,0.5
25/05/21,47143.0,46578.0,47771.0,46578.0,1.85,1.49
26/05/21,47101.0,47373.0,47373.0,46955.0,0.31,-0.09
27/05/21,47875.0,47227.0,47896.0,47185.0,0.21,1.64
28/05/21,48126.0,48042.0,48293.0,47896.0,0.23,0.52
31/05/21,48607.0,48419.0,48837.0,48419.0,0.1,1.0
01/06/21,49590.0,49360.0,49716.0,48942.0,1.13,2.02
02/06/21,49632.0,49465.0,49841.0,49381.0,0.81,0.08
03/06/21,49548.0,49778.0,50071.0,49360.0,0.96,-0.17
04/06/21,50050.0,49423.0,50197.0,49172.0,1.28,1.01
07/06/21,50991.0,50259.0,51222.0,50259.0,3.22,1.88
08/06/21,51117.0,51033.0,51222.0,50657.0,1.2,0.25
09/06/21,51242.0,51201.0,51389.0,51096.0,1.21,0.25
10/06/21,50657.0,51222.0,51368.0,50113.0,2.16,-1.14
11/06/21,50071.0,50761.0,50761.0,49402.0,1.61,-1.16
14/06/21,49590.0,50510.0,50720.0,49297.0,0.95,-0.96
15/06/21,50301.0,49444.0,50615.0,49193.0,1.31,1.43
16/06/21,50134.0,50406.0,50510.0,49778.0,0.39,-0.33
17/06/21,49737.0,49862.0,50029.0,49465.0,0.7,-0.79
18/06/21,49611.0,50029.0,50029.0,49339.0,0.5,-0.25
21/06/21,49799.0,49632.0,49883.0,49486.0,0.56,0.38
22/06/21,49967.0,49841.0,50029.0,49716.0,1.46,0.34
23/06/21,50636.0,49925.0,50741.0,49925.0,1.43,1.34
24/06/21,50782.0,50636.0,51201.0,50552.0,0.73,0.29
25/06/21,51075.0,51138.0,51389.0,50908.0,0.01,0.58
28/06/21,51138.0,51410.0,51431.0,50824.0,0.02,0.12
29/06/21,51368.0,51242.0,51661.0,51242.0,0.0,0.45
30/06/21,52184.0,51661.0,52497.0,51661.0,0.01,1.59
01/07/21,51912.0,51473.0,51954.0,51263.0,0.65,-0.52
02/07/21,51849.0,51954.0,52016.0,51598.0,0.36,-0.12
05/07/21,52142.0,51975.0,52184.0,51870.0,0.51,0.56
06/07/21,52539.0,52539.0,52999.0,51975.0,2.1,0.76
07/07/21,52623.0,52686.0,53083.0,52456.0,1.77,0.16
08/07/21,52644.0,52686.0,52874.0,52476.0,1.04,0.04
09/07/21,52727.0,54087.0,54087.0,52539.0,0.58,0.16
12/07/21,52686.0,52895.0,53062.0,52372.0,0.5,-0.08
13/07/21,52686.0,52665.0,52790.0,52560.0,0.61,0.0
14/07/21,53334.0,52790.0,53418.0,52727.0,1.56,1.23
15/07/21,53501.0,53480.0,53690.0,53250.0,1.01,0.31
16/07/21,54171.0,53585.0,54254.0,53480.0,1.53,1.25
19/07/21,53585.0,54045.0,54422.0,53376.0,1.48,-1.08
20/07/21,54317.0,53878.0,54422.0,53669.0,1.24,1.37
21/07/21,54924.0,54568.0,55007.0,54568.0,0.41,1.12
22/07/21,55656.0,54903.0,56241.0,54903.0,1.0,1.33
23/07/21,55677.0,56053.0,56095.0,55342.0,1.21,0.04
26/07/21,55635.0,55677.0,56178.0,55007.0,0.68,-0.08
27/07/21,56137.0,56074.0,56220.0,56074.0,0.09,0.9
28/07/21,56639.0,56471.0,56869.0,56471.0,0.03,0.89
29/07/21,56994.0,57371.0,57371.0,56074.0,0.02,0.63
30/07/21,56890.0,56890.0,56890.0,56848.0,0.0,-0.18
02/08/21,57057.0,57454.0,58207.0,56931.0,0.96,0.29
03/08/21,56283.0,57392.0,57392.0,56137.0,0.73,-1.36
04/08/21,56555.0,56471.0,56785.0,56346.0,0.53,0.48
05/08/21,56074.0,56555.0,56555.0,55865.0,0.89,-0.85
06/08/21,56534.0,56095.0,56785.0,55990.0,0.83,0.82
09/08/21,55258.0,56911.0,56911.0,54275.0,1.32,-2.26
10/08/21,54840.0,55342.0,55823.0,54171.0,1.6,-0.76
11/08/21,54610.0,54819.0,55321.0,54443.0,0.95,-0.42
12/08/21,54401.0,54631.0,54798.0,54359.0,0.71,-0.38
13/08/21,55530.0,54693.0,55697.0,54422.0,1.22,2.08
16/08/21,55112.0,55802.0,56388.0,54714.0,0.95,-0.75
17/08/21,55677.0,55530.0,55781.0,55070.0,0.97,1.02
18/08/21,55112.0,55384.0,56283.0,55007.0,1.03,-1.01
19/08/21,54568.0,54903.0,54903.0,54359.0,0.52,-0.99
20/08/21,53899.0,54192.0,54673.0,53710.0,0.76,-1.23
23/08/21,53941.0,54003.0,54171.0,53773.0,0.76,0.08
24/08/21,53627.0,53648.0,53752.0,52999.0,1.08,-0.58
25/08/21,54275.0,53794.0,54568.0,53418.0,0.83,1.21
26/08/21,55467.0,54840.0,55635.0,54840.0,0.08,2.2
27/08/21,55635.0,55216.0,57371.0,55216.0,0.08,0.3
30/08/21,55426.0,54589.0,55781.0,54589.0,0.07,-0.38
31/08/21,54735.0,55237.0,55426.0,53982.0,0.22,-1.25
01/09/21,53334.0,52853.0,53564.0,52707.0,0.52,-2.56
02/09/21,53229.0,53355.0,53459.0,52644.0,0.5,-0.2
03/09/21,54024.0,53188.0,54087.0,52999.0,0.36,1.49
06/09/21,53752.0,53794.0,54254.0,53459.0,0.26,-0.5
07/09/21,53731.0,53606.0,53899.0,53418.0,0.31,-0.04
08/09/21,54108.0,53710.0,54212.0,53710.0,0.38,0.7
09/09/21,54108.0,54317.0,54317.0,54003.0,0.24,0.0
10/09/21,53836.0,53961.0,54108.0,52727.0,0.19,-0.5
13/09/21,53585.0,53648.0,53648.0,53250.0,0.31,-0.47
14/09/21,53585.0,53522.0,53606.0,53397.0,0.15,0.0
15/09/21,53543.0,53522.0,53585.0,53439.0,0.17,-0.08
16/09/21,53564.0,53459.0,53941.0,53459.0,0.22,0.04
17/09/21,53543.0,53543.0,53627.0,53334.0,0.11,-0.04
20/09/21,52623.0,53439.0,53648.0,52414.0,0.71,-1.72
21/09/21,53020.0,52560.0,53439.0,52456.0,0.53,0.76
22/09/21,53167.0,53146.0,53271.0,53041.0,0.15,0.28
23/09/21,53982.0,53146.0,54171.0,53062.0,0.45,1.53
24/09/21,55488.0,54171.0,55697.0,53669.0,0.82,2.79
27/09/21,56701.0,56450.0,57161.0,56199.0,1.43,2.19
28/09/21,57412.0,56994.0,57663.0,56409.0,1.0,1.25
29/09/21,58877.0,57329.0,60152.0,57141.0,1.87,2.55
30/09/21,58856.0,59776.0,59922.0,58772.0,0.93,-0.04
01/10/21,60257.0,59190.0,60843.0,58939.0,0.97,2.38
04/10/21,59148.0,60278.0,60299.0,58291.0,1.43,-1.84
05/10/21,61407.0,59253.0,61512.0,59232.0,1.51,3.82
06/10/21,62474.0,62620.0,64712.0,62160.0,2.39,1.74
07/10/21,62579.0,63332.0,64398.0,61449.0,2.05,0.17
08/10/21,64900.0,63792.0,65883.0,63792.0,2.12,3.71
11/10/21,63729.0,64628.0,64628.0,63290.0,1.29,-1.8
12/10/21,63896.0,63185.0,64816.0,63185.0,0.88,0.26
13/10/21,62265.0,62767.0,63122.0,61596.0,1.34,-2.55
14/10/21,63039.0,62955.0,63582.0,62537.0,0.87,1.24
15/10/21,63854.0,65549.0,65549.0,63750.0,0.72,1.29
18/10/21,63917.0,64607.0,65360.0,63813.0,0.98,0.1
19/10/21,64022.0,63896.0,64335.0,63039.0,1.02,0.16
20/10/21,65339.0,63917.0,65883.0,63436.0,0.84,2.06
21/10/21,65486.0,65862.0,66845.0,64942.0,0.7,0.22
22/10/21,65883.0,65569.0,66134.0,64837.0,0.83,0.61
25/10/21,66594.0,68226.0,68226.0,66197.0,0.65,1.08
26/10/21,66950.0,66720.0,67368.0,66720.0,0.1,0.53
27/10/21,67138.0,67849.0,67849.0,66720.0,0.2,0.28
28/10/21,68393.0,67766.0,68644.0,67515.0,0.08,1.87
29/10/21,69104.0,68790.0,69857.0,68790.0,0.19,1.04
01/11/21,70673.0,68874.0,70756.0,68832.0,2.18,2.27
02/11/21,69815.0,70589.0,70798.0,69606.0,2.05,-1.21
03/11/21,69271.0,69439.0,70296.0,68602.0,1.63,-0.78
04/11/21,69188.0,69146.0,69397.0,68811.0,0.32,-0.12
05/11/21,68372.0,69020.0,69271.0,67996.0,0.52,-1.18
08/11/21,68288.0,67975.0,68749.0,67598.0,1.37,-0.12
09/11/21,67452.0,68058.0,68205.0,66322.0,1.59,-1.23
10/11/21,68832.0,67891.0,69062.0,67766.0,1.7,2.05
11/11/21,67933.0,68686.0,68790.0,67326.0,1.5,-1.31
12/11/21,67682.0,66615.0,68539.0,66615.0,1.2,-0.37
15/11/21,66427.0,67556.0,67577.0,66009.0,1.43,-1.85
16/11/21,66113.0,66741.0,67222.0,66071.0,1.15,-0.47
17/11/21,65067.0,65674.0,67285.0,64377.0,2.05,-1.58
18/11/21,65904.0,65465.0,66720.0,64942.0,1.87,1.29
19/11/21,66511.0,65590.0,66636.0,65381.0,0.53,0.92
22/11/21,66950.0,66218.0,67703.0,66197.0,0.99,0.66
23/11/21,66532.0,67075.0,67075.0,65716.0,1.26,-0.62
24/11/21,66971.0,66594.0,67201.0,66532.0,1.34,0.66
25/11/21,67849.0,66929.0,67975.0,66866.0,0.33,1.31
26/11/21,65695.0,67954.0,68184.0,65465.0,0.24,-3.18
29/11/21,65653.0,65904.0,65925.0,64796.0,0.28,-0.06
30/11/21,64189.0,64315.0,65214.0,64147.0,0.14,-2.23
01/12/21,64628.0,64524.0,65611.0,64105.0,2.21,0.68
02/12/21,63311.0,64315.0,64503.0,62892.0,2.62,-2.04
03/12/21,64775.0,63687.0,64921.0,63541.0,1.88,2.31
06/12/21,65800.0,64691.0,65946.0,64691.0,1.67,1.58
07/12/21,65904.0,65988.0,66281.0,65611.0,1.31,0.16
08/12/21,65716.0,65862.0,65883.0,65256.0,1.42,-0.29
09/12/21,65528.0,65800.0,66050.0,65067.0,1.03,-0.29
10/12/21,65277.0,65465.0,65528.0,65172.0,0.91,-0.38
13/12/21,65716.0,65695.0,65904.0,65590.0,0.73,0.67
14/12/21,65820.0,65402.0,65904.0,65298.0,1.07,0.16
15/12/21,66050.0,65590.0,66113.0,65402.0,0.93,0.35
16/12/21,66992.0,66218.0,67117.0,66218.0,1.62,1.42
17/12/21,66845.0,67389.0,67786.0,66636.0,1.96,-0.22
20/12/21,65904.0,66657.0,66699.0,65779.0,1.62,-1.41
21/12/21,66448.0,66490.0,66783.0,66092.0,1.06,0.83
22/12/21,67452.0,66803.0,67535.0,66552.0,1.33,1.51
23/12/21,67703.0,67535.0,67766.0,67201.0,1.42,0.37
24/12/21,68288.0,67661.0,68351.0,67243.0,1.78,0.86
27/12/21,68958.0,68414.0,69125.0,68017.0,1.18,0.98
28/12/21,69920.0,69209.0,70254.0,69209.0,0.13,1.4
29/12/21,69711.0,69439.0,69878.0,69125.0,0.18,-0.3
30/12/21,70108.0,70631.0,70652.0,70045.0,0.13,0.57
31/12/21,70924.0,70380.0,71007.0,70275.0,0.1,1.16
03/01/22,72785.0,71739.0,73099.0,71593.0,3.21,2.62
04/01/22,75421.0,72806.0,75692.0,72722.0,4.04,3.62
05/01/22,72953.0,75002.0,76111.0,72430.0,5.92,-3.27
06/01/22,74438.0,71593.0,75170.0,71154.0,3.8,2.04
07/01/22,74040.0,74605.0,75923.0,73413.0,3.64,-0.53
10/01/22,72660.0,74626.0,74877.0,72367.0,3.04,-1.86
11/01/22,72764.0,72618.0,73580.0,72074.0,2.43,0.14
12/01/22,74207.0,73120.0,74312.0,72869.0,2.35,1.98
13/01/22,74124.0,74312.0,74751.0,73852.0,2.03,-0.11
14/01/22,74124.0,73224.0,74375.0,72513.0,1.73,0.0
17/01/22,75023.0,74626.0,75149.0,73977.0,2.01,1.21
18/01/22,75567.0,75190.0,75985.0,75002.0,2.65,0.72
19/01/22,77679.0,76320.0,77805.0,75902.0,3.42,2.8
20/01/22,76048.0,78056.0,78349.0,75462.0,2.63,-2.1
21/01/22,75421.0,75609.0,76090.0,74709.0,1.72,-0.83
24/01/22,75504.0,75588.0,76132.0,75379.0,1.78,0.11
25/01/22,76153.0,75525.0,76341.0,75483.0,0.23,0.86
27/01/22,76759.0,76341.0,76822.0,76006.0,0.25,0.8
28/01/22,76278.0,76341.0,76341.0,75734.0,0.2,-0.63
31/01/22,77575.0,77387.0,77742.0,77073.0,0.19,1.7
01/02/22,78830.0,78934.0,79457.0,78662.0,2.4,1.62
02/02/22,77742.0,79060.0,79227.0,77449.0,2.34,-1.38
03/02/22,78202.0,77617.0,78411.0,77282.0,1.34,0.59
04/02/22,78558.0,78767.0,79102.0,78140.0,1.53,0.45
07/02/22,78265.0,78056.0,78537.0,77951.0,1.17,-0.37
08/02/22,78704.0,77930.0,78809.0,77930.0,0.89,0.56
09/02/22,79206.0,78788.0,79290.0,78662.0,1.04,0.64
10/02/22,79813.0,78955.0,79959.0,78662.0,2.25,0.77
11/02/22,80482.0,79478.0,80628.0,79374.0,2.01,0.84
14/02/22,79269.0,80168.0,80796.0,78997.0,1.81,-1.51
15/02/22,79604.0,79311.0,80126.0,79143.0,1.34,0.42
16/02/22,78788.0,79855.0,79855.0,78286.0,2.02,-1.02
17/02/22,78537.0,78809.0,79248.0,78432.0,1.74,-0.32
18/02/22,78892.0,78642.0,79039.0,78391.0,1.41,0.45
21/02/22,77366.0,78746.0,79102.0,76466.0,3.52,-1.94
22/02/22,76424.0,76466.0,77387.0,76236.0,2.68,-1.22
23/02/22,76968.0,76780.0,77136.0,76675.0,0.48,0.71
24/02/22,77533.0,76153.0,77805.0,76006.0,0.35,0.73
25/02/22,76006.0,77177.0,77177.0,75483.0,0.5,-1.97
28/02/22,75734.0,75504.0,75964.0,74689.0,0.22,-0.36
01/03/22,77282.0,76655.0,77387.0,76236.0,0.58,2.04
02/03/22,77847.0,77240.0,78077.0,77219.0,1.44,0.73
03/03/22,77470.0,78516.0,78516.0,77031.0,1.15,-0.48
04/03/22,77784.0,77491.0,77805.0,77010.0,0.73,0.4
07/03/22,77366.0,77387.0,77972.0,76655.0,1.88,-0.54
08/03/22,77721.0,77177.0,77763.0,76989.0,0.72,0.46
09/03/22,78223.0,77826.0,78788.0,77742.0,1.22,0.65
10/03/22,78830.0,78223.0,78851.0,78119.0,0.93,0.78
11/03/22,80231.0,80273.0,80315.0,78537.0,1.72,1.78
14/03/22,79583.0,79896.0,80482.0,79164.0,1.63,-0.81
15/03/22,79394.0,79478.0,79562.0,78600.0,1.37,-0.24
16/03/22,80168.0,79666.0,80440.0,79102.0,1.55,0.97
17/03/22,81110.0,80189.0,81151.0,80001.0,1.67,1.17
18/03/22,82009.0,81151.0,82155.0,81026.0,0.71,1.11
21/03/22,84330.0,82574.0,84498.0,82574.0,2.45,2.83
22/03/22,83159.0,84226.0,84226.0,82657.0,1.71,-1.39
23/03/22,84602.0,84059.0,85313.0,83285.0,2.2,1.74
24/03/22,84623.0,84268.0,85000.0,83619.0,1.24,0.02
25/03/22,86715.0,84979.0,86798.0,84770.0,0.93,2.47
28/03/22,86778.0,88304.0,89308.0,86380.0,0.75,0.07
29/03/22,87280.0,87029.0,88137.0,86945.0,0.44,0.58
30/03/22,88618.0,86527.0,88890.0,86317.0,0.47,1.53
31/03/22,89957.0,88890.0,90145.0,88890.0,0.04,1.51
01/04/22,88158.0,88053.0,89873.0,87489.0,1.66,-2.0
04/04/22,89287.0,88367.0,89413.0,88053.0,1.59,1.28
05/04/22,89957.0,89308.0,90668.0,89162.0,1.66,0.75
06/04/22,91379.0,90438.0,91923.0,89685.0,2.55,1.58
07/04/22,91149.0,90940.0,92236.0,90354.0,2.03,-0.25
08/04/22,90459.0,90668.0,91128.0,89957.0,1.51,-0.76
11/04/22,90542.0,90459.0,90647.0,89162.0,1.57,0.09
12/04/22,92425.0,90982.0,92655.0,90961.0,1.56,2.08
13/04/22,91212.0,92236.0,93533.0,90731.0,2.14,-1.31
14/04/22,92132.0,92822.0,94119.0,91797.0,1.04,1.01
18/04/22,93031.0,93261.0,93491.0,92843.0,0.93,0.98
19/04/22,91944.0,94056.0,94056.0,91651.0,1.53,-1.17
20/04/22,93429.0,92174.0,93512.0,91881.0,0.93,1.62
21/04/22,93157.0,92404.0,93638.0,92362.0,0.76,-0.29
22/04/22,92843.0,92111.0,93345.0,92111.0,1.87,-0.34
25/04/22,91525.0,92278.0,92425.0,91379.0,0.98,-1.42
26/04/22,92425.0,91421.0,92508.0,91421.0,0.15,0.98
27/04/22,93345.0,92550.0,93701.0,92467.0,0.34,1.0
28/04/22,94182.0,94119.0,94851.0,93701.0,0.06,0.9
29/04/22,95541.0,96210.0,96210.0,94851.0,0.1,1.44
02/05/22,95562.0,95165.0,95855.0,94935.0,0.93,0.02
03/05/22,95478.0,96461.0,96817.0,95374.0,0.49,-0.09
04/05/22,96712.0,95583.0,97570.0,95227.0,1.06,1.29
05/05/22,97340.0,97193.0,98427.0,97131.0,1.18,0.65
06/05/22,97612.0,97005.0,98197.0,95918.0,0.88,0.28
09/05/22,99306.0,97779.0,100122.0,97277.0,1.11,1.74
10/05/22,99222.0,98992.0,100372.0,98678.0,1.06,-0.08
11/05/22,99871.0,98971.0,99996.0,98908.0,0.7,0.65
12/05/22,101732.0,100080.0,102067.0,99850.0,1.28,1.86
13/05/22,101732.0,101606.0,103050.0,101439.0,1.02,0.0
16/05/22,104514.0,102882.0,104681.0,102485.0,1.35,2.73
17/05/22,103217.0,105078.0,105267.0,102276.0,1.58,-1.24
18/05/22,102631.0,101899.0,104221.0,101899.0,0.62,-0.57
19/05/22,103280.0,102652.0,103531.0,101042.0,1.24,0.63
20/05/22,101021.0,103405.0,103844.0,99306.0,1.07,-2.19
23/05/22,101251.0,99996.0,101376.0,99871.0,0.38,0.23
24/05/22,100540.0,100812.0,101230.0,100226.0,0.57,-0.7
25/05/22,100812.0,100080.0,101293.0,98908.0,0.61,0.27
26/05/22,100226.0,102631.0,102631.0,99933.0,0.13,-0.58
27/05/22,101586.0,101711.0,102046.0,100393.0,0.07,1.36
30/05/22,101648.0,101439.0,102067.0,101418.0,0.08,0.06
31/05/22,102820.0,102067.0,103531.0,101648.0,0.1,1.15
01/06/22,94684.0,95750.0,96399.0,94265.0,1.08,-7.91
02/06/22,95959.0,94035.0,96210.0,91797.0,1.69,1.35
03/06/22,96670.0,96022.0,97674.0,94746.0,1.26,0.74
06/06/22,96796.0,96524.0,97465.0,96315.0,0.63,0.13
07/06/22,94725.0,96315.0,96524.0,94119.0,0.62,-2.14
08/06/22,95750.0,95499.0,95918.0,94642.0,0.57,1.08
09/06/22,96963.0,96294.0,97110.0,95687.0,0.64,1.27
10/06/22,98239.0,97842.0,99097.0,96880.0,1.16,1.32
13/06/22,97465.0,97277.0,97800.0,96838.0,0.41,-0.79
14/06/22,98114.0,97423.0,98553.0,97423.0,0.36,0.67
15/06/22,97925.0,97884.0,98344.0,97465.0,0.4,-0.19
16/06/22,98762.0,98302.0,99494.0,98072.0,0.53,0.85
17/06/22,98846.0,98511.0,99306.0,97967.0,0.43,0.08
20/06/22,98155.0,97277.0,98511.0,96524.0,0.63,-0.7
21/06/22,97758.0,97465.0,98302.0,97465.0,0.71,-0.4
22/06/22,95018.0,97256.0,97403.0,94830.0,1.06,-2.8
23/06/22,92425.0,94014.0,94955.0,91609.0,0.84,-2.73
24/06/22,92655.0,89852.0,95123.0,89852.0,0.57,0.25
27/06/22,97591.0,92027.0,98197.0,92027.0,0.04,5.33
28/06/22,103426.0,101335.0,103426.0,100393.0,0.19,5.98
29/06/22,107756.0,107484.0,109617.0,105727.0,0.12,4.19
30/06/22,106480.0,106668.0,108760.0,103573.0,0.11,-1.18
01/07/22,86694.0,88534.0,89455.0,86004.0,0.71,-18.58
04/07/22,85502.0,86798.0,86798.0,85000.0,0.56,-1.38
05/07/22,85293.0,84310.0,86987.0,84310.0,0.63,-0.24
06/07/22,85418.0,84749.0,86464.0,84728.0,0.38,0.15
07/07/22,87280.0,85439.0,87970.0,85439.0,0.72,2.18
08/07/22,89120.0,86945.0,89413.0,86464.0,0.62,2.11
11/07/22,91128.0,88890.0,92676.0,88493.0,0.79,2.25
12/07/22,88681.0,92027.0,92550.0,88472.0,0.67,-2.69
13/07/22,88137.0,88534.0,88785.0,86589.0,0.65,-0.61
14/07/22,86485.0,87719.0,88367.0,86192.0,0.39,-1.87
15/07/22,88765.0,87112.0,89727.0,86589.0,0.39,2.64
18/07/22,90019.0,89727.0,90647.0,89308.0,0.4,1.41
19/07/22,90249.0,88995.0,90438.0,88618.0,0.24,0.26
20/07/22,90563.0,90668.0,90772.0,89517.0,0.31,0.35
21/07/22,91944.0,90982.0,92236.0,90145.0,0.34,1.52
22/07/22,93450.0,91483.0,94495.0,91483.0,0.45,1.64
25/07/22,90982.0,93199.0,94328.0,89936.0,0.51,-2.64
26/07/22,89999.0,92467.0,92864.0,89936.0,0.08,-1.08
27/07/22,92487.0,93261.0,94537.0,91818.0,0.15,2.77
28/07/22,93638.0,94119.0,95165.0,93031.0,0.15,1.24
29/07/22,91881.0,94098.0,94433.0,91400.0,0.11,-1.88
01/08/22,93680.0,93429.0,94014.0,92027.0,0.23,1.96
02/08/22,96901.0,93805.0,97423.0,93512.0,0.48,3.44
03/08/22,100101.0,97779.0,100498.0,97172.0,0.46,3.3
04/08/22,97925.0,99975.0,103008.0,96545.0,0.57,-2.17
05/08/22,98950.0,98992.0,99452.0,97779.0,0.31,1.05
08/08/22,100017.0,100101.0,100247.0,98804.0,0.11,1.08
09/08/22,101084.0,100603.0,102004.0,99850.0,0.08,1.07
10/08/22,102276.0,100958.0,102485.0,100958.0,0.17,1.18
11/08/22,102610.0,102485.0,102924.0,101460.0,0.14,0.33
12/08/22,101627.0,102171.0,103008.0,100812.0,0.17,-0.96
16/08/22,103656.0,103656.0,103656.0,103656.0,0.03,2.0
17/08/22,104367.0,105727.0,105727.0,103782.0,0.16,0.69
18/08/22,105706.0,105099.0,106438.0,105099.0,0.12,1.28
19/08/22,105078.0,105622.0,105831.0,104263.0,0.08,-0.59
22/08/22,103740.0,106668.0,106856.0,103175.0,0.31,-1.27
23/08/22,103761.0,104576.0,104576.0,102276.0,0.16,0.02
24/08/22,103238.0,105058.0,105831.0,103217.0,0.17,-0.5
25/08/22,102527.0,104367.0,104367.0,102485.0,0.08,-0.69
26/08/22,102318.0,102590.0,102694.0,102129.0,0.1,-0.2
29/08/22,102422.0,102067.0,104346.0,101230.0,0.07,0.1
30/08/22,102590.0,103531.0,103531.0,101648.0,0.16,0.16
31/08/22,80294.0,78955.0,80712.0,78955.0,0.08,-21.73
01/09/22,79520.0,79813.0,80085.0,79332.0,0.13,-0.96
02/09/22,78809.0,78851.0,79374.0,78662.0,0.14,-0.89
05/09/22,76278.0,78432.0,78432.0,75672.0,0.3,-3.21
06/09/22,76278.0,76341.0,76592.0,75818.0,0.09,0.0
07/09/22,76236.0,76299.0,77177.0,75839.0,0.2,-0.05
08/09/22,77366.0,75881.0,77596.0,75881.0,0.15,1.48
09/09/22,77052.0,77596.0,78014.0,76947.0,0.16,-0.41
12/09/22,76445.0,76655.0,77366.0,75943.0,0.21,-0.79
13/09/22,74040.0,75964.0,76320.0,73956.0,0.24,-3.15
14/09/22,72618.0,73977.0,73977.0,72409.0,0.28,-1.92
15/09/22,72806.0,72367.0,73287.0,72158.0,0.16,0.26
16/09/22,69899.0,71844.0,72221.0,69899.0,0.38,-3.99
19/09/22,67870.0,69230.0,69439.0,67745.0,0.56,-2.9
20/09/22,68435.0,67891.0,69836.0,67849.0,0.28,0.83
21/09/22,69543.0,68017.0,70024.0,67556.0,0.29,1.62
22/09/22,68623.0,69334.0,69941.0,68602.0,0.32,-1.32
